experiment,plate_label,plate_key,sample_name,compound_name,unit,dose_idx,dose,y_mean,y_sd,n,y_err
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,3,3.1e-5,0.9429538821049389,0.014856071464098198,3,0.03690452737242427
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,4,6.3e-5,0.8581460152142507,0.07423286060364687,3,0.18440464847662455
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,5,1.25e-4,0.9566352675408392,0.03882376625045214,3,0.09644358185492788
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,6,2.5e-4,0.8952195078795256,0.05281763292375387,3,0.13120627379128283
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,7,5e-4,0.904247182379068,0.03349810890576,3,0.083213915605118
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,8,0.001,0.6350283166677217,0.037746892980278696,3,0.09376848035371411
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,1,8.000000000000001e-6,0.9061574226386929,0.10250887230892097,3,0.25464615549158975
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,2,1.6000000000000003e-5,0.9638793177141286,0.04255687184764206,3,0.10571713025085358
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,3,3.1e-5,0.6823817292699116,0.021036798856141455,3,0.052258305373047195
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,4,6.3e-5,0.36748149927191015,0.02488768699444647,3,0.0618244418211427
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,5,1.25e-4,0.1416656186537186,0.009241308314481963,3,0.022956682489916527
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,6,2.5e-4,0.047260723046053,0.009181553694975067,3,0.02280824378614815
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,7,5e-4,0.0262032586917376,0.00852418800521056,3,0.02117525688579337
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,8,0.001,0.005928439885377377,0.00513812956691092,3,0.012763821425022808
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,1,8.000000000000001e-6,0.9799635060755861,0.02121221953028641,3,0.05269407448511135
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,2,1.6000000000000003e-5,0.9392164857688332,0.011462593040587868,3,0.028474659646571206
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,3,3.1e-5,0.8630843581294028,0.09687333441126432,3,0.24064670327402268
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,4,6.3e-5,0.7312559400090992,0.023287579312633543,3,0.05784955398588981
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,5,1.25e-4,0.5532881496233549,0.0335245873475573,3,0.08327969170093505
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,6,2.5e-4,0.37863604885071234,0.03764192676182686,3,0.09350772981199808
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,7,5e-4,0.32488840715673134,0.05284115486636738,3,0.13126470553598268
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,8,0.001,0.2964088514204493,0.01980718381056211,3,0.049203772267387945
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,1,0.4,0.8943672805552456,0.015216786800870775,3,0.03780059394370776
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,2,0.8,0.9342267266850088,0.021739570149949608,3,0.0540040860467316
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,3,1.6,0.9560114852320298,0.038168948533722116,3,0.09481692447047659
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,4,3.1,0.9432023780792111,0.029497305398892563,3,0.07327536873640562
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,5,6.25,0.8944566068744354,0.032940350785297695,3,0.08182836762404261
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,6,12.5,0.13014933147852314,0.10462746170692301,3,0.259909023310881
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,7,25,0.056397113610145475,0.08924790095018083,3,0.2217040764449023
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,8,50,0.036199269746911164,0.018716219480316654,3,0.04649366663245076
Resazurin_Exp30,ASC397cse_A,A2,ASC397cse,A2,µM,1,1e-4,0.9948000989395677,0.005297879710896669,3,0.013160662782155351
Resazurin_Exp30,ASC397cse_A,A2,ASC397cse,A2,µM,2,2e-4,0.1780834725378961,0.001139867799546172,3,0.002831588587262512
Resazurin_Exp30,ASC397cse_A,A2,ASC397cse,A2,µM,3,0.001,0.043293702308087066,0.010279908566500882,3,0.025536708543390116
Resazurin_Exp30,ASC397cse_A,A2,ASC397cse,A2,µM,4,0.004,0.23290713695936383,0.0031427266436960034,3,0.0078069657733277845
Resazurin_Exp30,ASC397cse_A,A2,ASC397cse,A2,µM,5,0.016,0.2717724000139596,0.0030191288158259097,3,0.0074999317480252585
Resazurin_Exp30,ASC397cse_A,A2,ASC397cse,A2,µM,6,0.063,0.21860865414840566,0.0015133322203000421,3,0.003759325638854193
Resazurin_Exp30,ASC397cse_A,A2,ASC397cse,A2,µM,7,0.25,0.18622930156392947,0.0015481717556667903,3,0.0038458718425185916
Resazurin_Exp30,ASC397cse_A,A2,ASC397cse,A2,µM,8,1,0.0636211914141355,0.06069832764896918,3,0.1507830047529821
Resazurin_Exp30,ASC397cse_A,A3,ASC397cse,A3,µM,1,0.025,0.8952624861529772,0.013513457689371886,3,0.033569289862311176
Resazurin_Exp30,ASC397cse_A,A3,ASC397cse,A3,µM,2,0.05,0.9598090162279717,0.0158185651544788,3,0.039295494246020475
Resazurin_Exp30,ASC397cse_A,A3,ASC397cse,A3,µM,3,0.2,0.997942525487953,0.0018603034014909642,3,0.004621249834941119
Resazurin_Exp30,ASC397cse_A,A3,ASC397cse,A3,µM,4,0.8,0.9649056509872234,0.003971117121508349,3,0.009864801799316309
Resazurin_Exp30,ASC397cse_A,A3,ASC397cse,A3,µM,5,3.125,0.23350939379989838,0.07787037960208189,3,0.19344074659784527
Resazurin_Exp30,ASC397cse_A,A3,ASC397cse,A3,µM,6,12.5,0.019143031143247932,0.03013394498409772,3,0.07485686913880685
Resazurin_Exp30,ASC397cse_A,A3,ASC397cse,A3,µM,7,50,0.09630438700192137,0.12251136236788167,3,0.30433509537596504
Resazurin_Exp30,ASC397cse_A,A3,ASC397cse,A3,µM,8,200,0.13567176604151787,0.11044726515090861,3,0.2743662165210601
Resazurin_Exp30,ASC397cse_A,A4,ASC397cse,A4,µM,1,5e-5,0.8639048730516583,0.006162635048281569,3,0.015308834127190562
Resazurin_Exp30,ASC397cse_A,A4,ASC397cse,A4,µM,2,1e-4,0.9574659206828381,0.010803380019923037,3,0.02683708372186085
Resazurin_Exp30,ASC397cse_A,A4,ASC397cse,A4,µM,3,4e-4,0.9677151748718222,0.03218096620612943,3,0.07994195175320906
Resazurin_Exp30,ASC397cse_A,A4,ASC397cse,A4,µM,4,0.002,0.9314279880087611,0.05495937097311899,3,0.1365266460484013
Resazurin_Exp30,ASC397cse_A,A4,ASC397cse,A4,µM,5,0.006,0.9383907423893207,0.016060936877627136,3,0.039897578983755164
Resazurin_Exp30,ASC397cse_A,A4,ASC397cse,A4,µM,6,0.025,0.6242999226785799,0.016585743454192114,3,0.04120127079197481
Resazurin_Exp30,ASC397cse_A,A4,ASC397cse,A4,µM,7,0.1,0.01802134374851875,0.0025908452474837644,3,0.006436016384583536
Resazurin_Exp30,ASC397cse_A,A4,ASC397cse,A4,µM,8,0.4,0.0018454101145897537,0.001748976960275055,3,0.004344699624001723
Resazurin_Exp30,ASC397cse_B,B1,ASC397cse,B1,µM,1,8.000000000000001e-6,0.9315337091607182,0.00676659584027755,3,0.016809155907006375
Resazurin_Exp30,ASC397cse_B,B1,ASC397cse,B1,µM,2,1.6000000000000003e-5,0.9731264128877976,0.026925966300591183,3,0.06688780831261708
Resazurin_Exp30,ASC397cse_B,B1,ASC397cse,B1,µM,3,3.1e-5,0.9062810926953927,0.016908233727767445,3,0.04200238104223598
Resazurin_Exp30,ASC397cse_B,B1,ASC397cse,B1,µM,4,6.3e-5,0.7552988768977621,0.13869860954906443,3,0.34454644654816535
Resazurin_Exp30,ASC397cse_B,B1,ASC397cse,B1,µM,5,1.25e-4,0.5527787095469375,0.211546707040558,3,0.5255111527560492
Resazurin_Exp30,ASC397cse_B,B1,ASC397cse,B1,µM,6,2.5e-4,0.3801068073676893,0.12011906642975173,3,0.2983923028183893
Resazurin_Exp30,ASC397cse_B,B1,ASC397cse,B1,µM,7,5e-4,0.13324018049753233,0.12596626979607828,3,0.31291756120895464
Resazurin_Exp30,ASC397cse_B,B1,ASC397cse,B1,µM,8,0.001,0.11692925700847591,0.10524678730787453,3,0.26144751339205713
Resazurin_Exp30,ASC397cse_B,B2,ASC397cse,B2,µM,1,8.000000000000001e-6,0.9182652360578637,0.018789300499657827,3,0.046675209948609325
Resazurin_Exp30,ASC397cse_B,B2,ASC397cse,B2,µM,2,1.6000000000000003e-5,0.9472548020359095,0.033601270312416005,3,0.08347018274578939
Resazurin_Exp30,ASC397cse_B,B2,ASC397cse,B2,µM,3,3.1e-5,0.9638248550098959,0.025513903947977104,3,0.06338005097114555
Resazurin_Exp30,ASC397cse_B,B2,ASC397cse,B2,µM,4,6.3e-5,0.9412890446394884,0.012435262551649964,3,0.03089090466007031
Resazurin_Exp30,ASC397cse_B,B2,ASC397cse,B2,µM,5,1.25e-4,0.9670355188263257,0.034824005562162114,3,0.08650762549117015
Resazurin_Exp30,ASC397cse_B,B2,ASC397cse,B2,µM,6,2.5e-4,0.9763212372974043,0.020990108705928493,3,0.05214232061013589
Resazurin_Exp30,ASC397cse_B,B2,ASC397cse,B2,µM,7,5e-4,0.6958850746152448,0.16149592910738494,3,0.40117812778981277
Resazurin_Exp30,ASC397cse_B,B2,ASC397cse,B2,µM,8,0.001,0.3743318452585203,0.03766832373051567,3,0.09357330351739386
Resazurin_Exp30,ASC397cse_B,B3,ASC397cse,B3,µM,1,8.000000000000001e-6,0.9804857581465666,0.008570443755469025,3,0.021290162539395727
Resazurin_Exp30,ASC397cse_B,B3,ASC397cse,B3,µM,2,1.6000000000000003e-5,0.9937507561874167,0.010413294083584627,3,0.025868056536579163
Resazurin_Exp30,ASC397cse_B,B3,ASC397cse,B3,µM,3,3.1e-5,0.9563463688018994,0.02430425834093803,3,0.06037512470084667
Resazurin_Exp30,ASC397cse_B,B3,ASC397cse,B3,µM,4,6.3e-5,0.37535184221129736,0.016027727329376927,3,0.03981508189255663
Resazurin_Exp30,ASC397cse_B,B3,ASC397cse,B3,µM,5,1.25e-4,0.16151930123287686,0.019812036135316874,3,0.04921582611030091
Resazurin_Exp30,ASC397cse_B,B3,ASC397cse,B3,µM,6,2.5e-4,0.09031049656584536,0.02081615322853524,3,0.05171019124857778
Resazurin_Exp30,ASC397cse_B,B3,ASC397cse,B3,µM,7,5e-4,0.019411418864743936,0.010215439184343254,3,0.025376557719919108
Resazurin_Exp30,ASC397cse_B,B3,ASC397cse,B3,µM,8,0.001,0.011384306747726256,0.010090180947232333,3,0.025065399009404507
Resazurin_Exp30,ASC397cse_B,B4,ASC397cse,B4,µM,1,8.000000000000001e-6,0.9434416027214236,0.010408517896470681,3,0.02585619183005104
Resazurin_Exp30,ASC397cse_B,B4,ASC397cse,B4,µM,2,1.6000000000000003e-5,0.986463717988991,0.0016963171001688321,3,0.004213885279616358
Resazurin_Exp30,ASC397cse_B,B4,ASC397cse,B4,µM,3,3.1e-5,0.9708868862024425,0.009393721787741392,3,0.023335298546619122
Resazurin_Exp30,ASC397cse_B,B4,ASC397cse,B4,µM,4,6.3e-5,0.9076409061595003,0.035698756498227555,3,0.08868062727983922
Resazurin_Exp30,ASC397cse_B,B4,ASC397cse,B4,µM,5,1.25e-4,0.48766085285730615,0.03866239614019855,3,0.09604271627849761
Resazurin_Exp30,ASC397cse_B,B4,ASC397cse,B4,µM,6,2.5e-4,0.3323976774362555,0.016391063701092504,3,0.04071765947558583
Resazurin_Exp30,ASC397cse_B,B4,ASC397cse,B4,µM,7,5e-4,0.2600728973919813,0.05478943553348531,3,0.13610450301424443
Resazurin_Exp30,ASC397cse_B,B4,ASC397cse,B4,µM,8,0.001,0.2540573825536879,0.011320665713707228,3,0.02812209262153909
Resazurin_Exp30,P676_A,A1,P676,A1,µM,1,0.4,0.9269411593437897,0.038362006959542075,3,0.09529650818662709
Resazurin_Exp30,P676_A,A1,P676,A1,µM,2,0.8,0.9699906753412875,0.01336008047366891,3,0.03318827973666015
Resazurin_Exp30,P676_A,A1,P676,A1,µM,3,1.6,0.9744859568056393,0.023363976145347,3,0.0580393342390916
Resazurin_Exp30,P676_A,A1,P676,A1,µM,4,3.1,0.957107774342561,0.027617132395338095,3,0.06860476007366109
Resazurin_Exp30,P676_A,A1,P676,A1,µM,5,6.25,0.8783167821513953,0.019996642639532426,3,0.049674414089257164
Resazurin_Exp30,P676_A,A1,P676,A1,µM,6,12.5,0.11691898404160242,0.09597365875290394,3,0.23841178504274582
Resazurin_Exp30,P676_A,A1,P676,A1,µM,7,25,0.06992170917398396,0.09453163493732449,3,0.2348295993012228
Resazurin_Exp30,P676_A,A1,P676,A1,µM,8,50,0.04587660519583528,0.023203696991504534,3,0.057641178748624095
Resazurin_Exp30,P676_A,A2,P676,A2,µM,1,1e-4,0.993881712233849,0.005600293986868543,3,0.013911901489668756
Resazurin_Exp30,P676_A,A2,P676,A2,µM,2,2e-4,0.12912450867540826,0.0018486695519116141,3,0.004592349750468225
Resazurin_Exp30,P676_A,A2,P676,A2,µM,3,0.001,0.005568411232015069,0.007895688285455376,3,0.019613977030125008
Resazurin_Exp30,P676_A,A2,P676,A2,µM,4,0.004,0.19357021234389937,0.0063205849012623735,3,0.0157012033135456
Resazurin_Exp30,P676_A,A2,P676,A2,µM,5,0.016,0.2280766788413611,0.009071564627036038,3,0.022535015794600544
Resazurin_Exp30,P676_A,A2,P676,A2,µM,6,0.063,0.17192640335975726,0.0053633168161263895,3,0.013323217563004273
Resazurin_Exp30,P676_A,A2,P676,A2,µM,7,0.25,0.13423671462650638,0.0032974270108778085,3,0.00819126278946573
Resazurin_Exp30,P676_A,A2,P676,A2,µM,8,1,0.07404715530618707,0.0025060433829487234,3,0.006225356874865298
Resazurin_Exp30,P676_A,A3,P676,A3,µM,1,0.025,0.9872952494638344,0.012545728878959897,3,0.03116531822961947
Resazurin_Exp30,P676_A,A3,P676,A3,µM,2,0.05,0.9460984883922707,0.01962637944144294,3,0.04875462931560979
Resazurin_Exp30,P676_A,A3,P676,A3,µM,3,0.2,0.9808975105632833,0.018543309097465526,3,0.04606413342965709
Resazurin_Exp30,P676_A,A3,P676,A3,µM,4,0.8,0.8053899643282606,0.13042528798434183,3,0.32399437644780077
Resazurin_Exp30,P676_A,A3,P676,A3,µM,5,3.125,0.2140211130517247,0.07167950462667838,3,0.17806176060271406
Resazurin_Exp30,P676_A,A3,P676,A3,µM,6,12.5,0.026048241272223948,0.03346392176859342,3,0.08312899004842572
Resazurin_Exp30,P676_A,A3,P676,A3,µM,7,50,0.07376189498874343,0.12524232503722849,3,0.31111918273227185
Resazurin_Exp30,P676_A,A3,P676,A3,µM,8,200,0.11517269278347723,0.10732469537204177,3,0.2666093231758051
Resazurin_Exp30,P676_A,A4,P676,A4,µM,1,5e-5,0.9566264141053532,0.014127423547522245,3,0.03509446560426964
Resazurin_Exp30,P676_A,A4,P676,A4,µM,2,1e-4,0.9096735096781291,0.014347108663571551,3,0.03564019368575797
Resazurin_Exp30,P676_A,A4,P676,A4,µM,3,4e-4,0.9854695629450346,0.013029766770597034,3,0.0323677350101514
Resazurin_Exp30,P676_A,A4,P676,A4,µM,4,0.002,0.9639741984148891,0.00925929760660093,3,0.023001370368876943
Resazurin_Exp30,P676_A,A4,P676,A4,µM,5,0.006,0.9516602375613351,0.01326781207513514,3,0.032959072328259606
Resazurin_Exp30,P676_A,A4,P676,A4,µM,6,0.025,0.8237575402265813,0.022507144270340815,3,0.055910845865758986
Resazurin_Exp30,P676_A,A4,P676,A4,µM,7,0.1,0.01411942991464105,0.002751481543378733,3,0.006835059065092112
Resazurin_Exp30,P676_A,A4,P676,A4,µM,8,0.4,0.0012879279828678914,0.0018935371111268888,3,0.00470380694634908
Resazurin_Exp30,P676_B,B1,P676,B1,µM,1,8.000000000000001e-6,0.9579657612979183,0.03469477083836052,3,0.08618658864010699
Resazurin_Exp30,P676_B,B1,P676,B1,µM,2,1.6000000000000003e-5,0.9908769199279697,0.013482599222628847,3,0.033492633181348
Resazurin_Exp30,P676_B,B1,P676,B1,µM,3,3.1e-5,0.869393543269453,0.05261412612963834,3,0.13070073488942305
Resazurin_Exp30,P676_B,B1,P676,B1,µM,4,6.3e-5,0.8122247289640403,0.12633720235962545,3,0.3138390087785784
Resazurin_Exp30,P676_B,B1,P676,B1,µM,5,1.25e-4,0.46367741569258436,0.1499756043410621,3,0.37256005458617886
Resazurin_Exp30,P676_B,B1,P676,B1,µM,6,2.5e-4,0.25957281799610904,0.010749985797178892,3,0.02670444511955252
Resazurin_Exp30,P676_B,B1,P676,B1,µM,7,5e-4,0.08571722910690388,0.057012125344790915,3,0.1416259705960319
Resazurin_Exp30,P676_B,B1,P676,B1,µM,8,0.001,0.03042294211205212,0.05059350722583104,3,0.1256812392693997
Resazurin_Exp30,P676_B,B2,P676,B2,µM,1,8.000000000000001e-6,0.9741170405626308,0.026078703297117582,3,0.06478309033391746
Resazurin_Exp30,P676_B,B2,P676,B2,µM,2,1.6000000000000003e-5,1,0,3,0
Resazurin_Exp30,P676_B,B2,P676,B2,µM,3,3.1e-5,0.940702678660883,0.010273217185882,3,0.02552008623245108
Resazurin_Exp30,P676_B,B2,P676,B2,µM,4,6.3e-5,0.9947518229287615,0.009090109334503075,3,0.022581083401772787
Resazurin_Exp30,P676_B,B2,P676,B2,µM,5,1.25e-4,0.989133758159604,0.009587395397233855,3,0.023816410463730155
Resazurin_Exp30,P676_B,B2,P676,B2,µM,6,2.5e-4,0.9301173364918137,0.027364933953110227,3,0.06797826441247816
Resazurin_Exp30,P676_B,B2,P676,B2,µM,7,5e-4,0.9410748017608596,0.0011313686610205488,3,0.0028104755567336212
Resazurin_Exp30,P676_B,B2,P676,B2,µM,8,0.001,0.6666346338307985,0.02218332006478951,3,0.0551064219447714
Resazurin_Exp30,P676_B,B3,P676,B3,µM,1,8.000000000000001e-6,0.9876485212668636,0.015857939043857208,3,0.039393304409483666
Resazurin_Exp30,P676_B,B3,P676,B3,µM,2,1.6000000000000003e-5,0.8133964118191085,0.06673598341937179,3,0.1657813731428062
Resazurin_Exp30,P676_B,B3,P676,B3,µM,3,3.1e-5,0.8653475613127316,0.021263402915935335,3,0.052821221063616905
Resazurin_Exp30,P676_B,B3,P676,B3,µM,4,6.3e-5,0.6867822858064274,0.03446578822732715,3,0.08561776430070392
Resazurin_Exp30,P676_B,B3,P676,B3,µM,5,1.25e-4,0.2893779719179124,0.013206715681163895,3,0.03280730047194368
Resazurin_Exp30,P676_B,B3,P676,B3,µM,6,2.5e-4,0.07235954415800046,0.008426492582222068,3,0.020932568001282258
Resazurin_Exp30,P676_B,B3,P676,B3,µM,7,5e-4,0.03692738418444238,0.01906211282509091,3,0.04735291333444796
Resazurin_Exp30,P676_B,B3,P676,B3,µM,8,0.001,0.005565163224512324,0.005613957138939987,3,0.01394584264099081
Resazurin_Exp30,P676_B,B4,P676,B4,µM,1,8.000000000000001e-6,0.9749902593789661,0.016282774425485067,3,0.040448654002271274
Resazurin_Exp30,P676_B,B4,P676,B4,µM,2,1.6000000000000003e-5,0.8341627235087467,0.10380293893673065,3,0.2578607952032493
Resazurin_Exp30,P676_B,B4,P676,B4,µM,3,3.1e-5,0.7541824465730823,0.00461868826144628,3,0.011473457689077272
Resazurin_Exp30,P676_B,B4,P676,B4,µM,4,6.3e-5,0.732888922202164,0.01055501892917437,3,0.02622012057020064
Resazurin_Exp30,P676_B,B4,P676,B4,µM,5,1.25e-4,0.6659172183174448,0.015295071686046687,3,0.03799506437923328
Resazurin_Exp30,P676_B,B4,P676,B4,µM,6,2.5e-4,0.5308835232440868,0.021126441190560077,3,0.05248098927654583
Resazurin_Exp30,P676_B,B4,P676,B4,µM,7,5e-4,0.38224528865501356,0.03888130462316731,3,0.09658651509646236
Resazurin_Exp30,P676_B,B4,P676,B4,µM,8,0.001,0.3447188876336206,0.0435234535646949,3,0.10811825234567295
Resazurin_Exp30,P676cse_A,A1,P676cse,A1,µM,1,0.4,0.8749844449130761,0.017604978061275513,3,0.043733189916551715
Resazurin_Exp30,P676cse_A,A1,P676cse,A1,µM,2,0.8,0.941219056742243,0.004578653082317668,3,0.011374004790807208
Resazurin_Exp30,P676cse_A,A1,P676cse,A1,µM,3,1.6,0.9782388065798051,0.01759794783170206,3,0.04371572585814604
Resazurin_Exp30,P676cse_A,A1,P676cse,A1,µM,4,3.1,0.9787756182273457,0.027541957590989714,3,0.06841801550720582
Resazurin_Exp30,P676cse_A,A1,P676cse,A1,µM,5,6.25,0.9685830839091261,0.01956739650671629,3,0.04860810758310561
Resazurin_Exp30,P676cse_A,A1,P676cse,A1,µM,6,12.5,0.3241448230499451,0.28701045623093524,3,0.7129734979899337
Resazurin_Exp30,P676cse_A,A1,P676cse,A1,µM,7,25,0.0901930248886819,0.08173250999267254,3,0.20303481034880852
Resazurin_Exp30,P676cse_A,A1,P676cse,A1,µM,8,50,0.03710573537258656,0.015165239440833075,3,0.03767254320269693
Resazurin_Exp30,P676cse_A,A2,P676cse,A2,µM,1,1e-4,0.9791225008226151,0.022216392392516007,3,0.055188578161292155
Resazurin_Exp30,P676cse_A,A2,P676cse,A2,µM,2,2e-4,0.1536502539767724,0.002008936819910425,3,0.004990475714863268
Resazurin_Exp30,P676cse_A,A2,P676cse,A2,µM,3,0.001,0.008230455015873673,0.010095906442848966,3,0.025079621928984244
Resazurin_Exp30,P676cse_A,A2,P676cse,A2,µM,4,0.004,0.23177918294380737,0.004911643631678529,3,0.012201199172130982
Resazurin_Exp30,P676cse_A,A2,P676cse,A2,µM,5,0.016,0.26112446440425674,0.00654975003058178,3,0.016270481053506078
Resazurin_Exp30,P676cse_A,A2,P676cse,A2,µM,6,0.063,0.2105776057603856,0.0036543394531377595,3,0.009077882447076586
Resazurin_Exp30,P676cse_A,A2,P676cse,A2,µM,7,0.25,0.1667038414914771,0.002889588149592865,3,0.00717813489383049
Resazurin_Exp30,P676cse_A,A2,P676cse,A2,µM,8,1,0.07657342659331669,0.05698372850591355,3,0.14155542893768214
