file_name,flag,olive_moment,tail_dna_percent,tail_length,condition_code,sample,pre_code,acute_code,pre_label,acute_label,condition_factor
9_SC_1.tif,normal,1.9614849044342904,15.08834541872531,9,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_1.tif,normal,1.3953710607043355,2.6327755862345947,9,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_1.tif,normal,10.467096276535916,24.921657801275977,42,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_1.tif,normal,4.854648382468883,18.67172454795724,33,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_1.tif,normal,12.011205574375975,27.93303621947901,45,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_1.tif,normal,9.391138883885478,26.83182538252994,67,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_1.tif,normal,1.1138794270329766,6.552231923723395,6,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_1.tif,normal,34.661854464880435,65.39972540543478,84,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_1.tif,normal,9.010048112787187,33.370548565878465,38,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_CC_1.tif,normal,5.927895421436004,17.963319458896983,22,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,9.89633553747356,23.562703660651326,42,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,13.210227272727273,42.61363636363636,38,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,3.532050230969733,12.17948355506805,16,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,0.0063267039629770604,0.014059342139949034,0,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,21.539061265758793,50.09084015292742,58,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,1.632451940477545,13.603766170646209,6,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,20.67993942538839,46.999862330428165,77,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,12.43210254137577,33.60027713885343,34,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,3.3510830528764712,13.404332211505887,12,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,0.29115740740740736,0.7662037037037036,0,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,2.850803754924311,12.958198886019595,12,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,35.146428318447306,97.62896755124251,78,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,17.15838102851807,47.66216952366129,44,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,0.8158471724736788,3.5471616194507765,5,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,19.204352947290023,51.90365661429734,53,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,13.729823672109777,49.0350845432492,37,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,1.0718239571662345,3.969718359874943,7,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,3.9766904763180593,18.07586580144573,17,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,8.485941802382701,33.9437672095308,27,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,5.345487653469443,22.27286522278935,18,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,18.511643887273426,61.705479624244774,44,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,16.69039018205306,30.346163967369197,50,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,10.242871102425154,23.82063047075618,35,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_CC_1.tif,normal,23.770676562553685,69.91375459574616,68,CC,ASC399,C,C,Control pre,Control acute,CTL-CTL
9_SC_3.tif,normal,28.513479992166587,98.32234480057441,63,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_3.tif,normal,6.965209634255126,21.766280107047262,28,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_3.tif,normal,31.755220573926312,99.23506429351974,68,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_3.tif,normal,4.655298016793754,9.500608197538273,21,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_3.tif,normal,44.57824124416212,53.06933481447874,118,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_3.tif,normal,14.83873720136519,44.965870307167236,36,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_3.tif,normal,6.204491249204582,31.022456246022912,21,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_3.tif,normal,21.806520061243425,68.14537519138567,67,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_3.tif,normal,19.967041715316846,52.54484661925485,41,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_3.tif,normal,22.13323870730329,69.16637096032278,59,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_3.tif,normal,35.64999847565622,84.88094875156244,79,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_3.tif,normal,35.41210515839598,70.82421031679193,91,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_3.tif,normal,28.474647340921653,76.95850632681528,66,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SX_1.tif,normal,13.319438092126758,23.78471087879777,78,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_1.tif,normal,3.2501740378194843,13.000696151277937,27,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_1.tif,normal,18.155519820033565,49.068972486577216,72,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_1.tif,normal,1.9381015463470768,8.075423109779486,11,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_1.tif,normal,8.405766707843764,25.472020326799274,44,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_1.tif,normal,1.1966315914787797,5.202746049907738,12,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_1.tif,normal,3.739753437332467,8.904174850791588,33,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_1.tif,normal,2.916969598053325,8.334198851580933,21,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_1.tif,normal,45.061499355123644,79.05526202653272,105,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_1.tif,normal,3.3084278758023786,9.45265107372108,35,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_1.tif,normal,19.30002023062917,80.41675096095489,57,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_1.tif,normal,40.31838069316588,69.51444947097568,84,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_XC_3.tif,normal,68.27105510849792,91.02807347799725,154,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,57.742414375815265,90.22252246221136,108,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,20.296298666496014,57.98942476141716,70,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,65.8147933180948,77.42916860952332,175,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,48.52213910489539,91.55120585829317,101,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,5.485083472615883,18.28361157538627,31,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,0.7485035471475021,2.772235359805564,6,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,2.1651926177173846,9.84178462598811,15,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,22.229576659244685,54.21847965669434,62,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,45.19760867322627,94.16168473588807,87,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,45.63717379314349,82.97667962389727,101,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,35.08234102530778,67.46604043328418,93,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,60.05205324103311,89.62993021049716,133,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,2.416485732571759,8.332709422661242,16,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,47.88890468517993,87.0707357912362,89,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,38.4883521004193,80.18406687587353,80,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,5.580175810060384,19.24198555193236,31,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,23.474039886039883,41.18252611585945,72,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,44.29628518499075,90.40058201018518,95,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_3.tif,normal,25.55249470632979,63.88123676582447,68,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_SX_2.tif,normal,12.955124215843487,30.845533847246383,59,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,0.9448174775694387,3.047798314740124,6,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,2.9757044146376637,10.627515766563084,22,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,0.6925156910500058,3.147798595681845,6,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,37.29735822268336,86.73804237833338,100,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,5.219506961277052,14.106775571019062,40,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,2.481461555586181,16.5430770372412,13,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,22.45514366658045,40.827533939237185,66,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,0.11741583071700232,0.2935395767925058,0,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,5.258255738854143,16.962115286626265,37,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,20.780664883454335,48.327127635940315,72,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,3.87018093814408,15.48072375257632,23,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,5.681121701391312,29.90064053363848,17,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,6.203288149104549,18.797842876074384,39,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,9.191950770691939,38.299794877883095,41,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,22.39691215761459,38.61536578899066,69,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,1.4909331544166982,10.649522531547845,5,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,57.896818708682304,75.19067364763936,142,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,7.445521133581372,28.63661974454373,30,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_SX_2.tif,normal,4.728120532005889,21.491456963663133,20,SX,ASC399,S,X,SFN pre,Acute CSE,SFN-CSE
9_XC_1.tif,normal,69.76689368702249,90.60635543769149,136,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,41.294062239611634,82.58812447922328,98,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,2.0460622729006483,7.055387147933271,17,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,5.699557951210908,25.907081596413224,25,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,23.721166952254844,46.512092063244786,67,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,39.778053622402574,82.87094504667199,91,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,74.06650754284223,91.44013276894103,170,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,16.11727875831097,44.770218773086015,60,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,7.280187099806144,20.800534570874696,45,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,45.61093264521565,84.4646900837327,108,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,11.091645664330157,28.440117088026042,55,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,48.7380627689927,84.03114270515981,103,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,62.580476265573246,94.81890343268674,129,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,1.9503820833597936,8.47992210156432,14,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,12.667020733971002,32.4795403435154,54,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_1.tif,normal,1.8349998414238171,6.553570862227916,13,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,29.140875458030933,67.76947780937425,71,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,2.6419016931077386,14.677231628376322,12,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,26.12963632419926,56.80355722652015,70,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,2.2064606372293825,11.612950722259908,11,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,12.078847263819515,44.7364713474797,44,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,33.88451107267175,84.7112776816794,71,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,25.388393647142095,68.61728012741108,60,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,47.7180935513457,78.22638287105853,96,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,10.880500487961196,26.53780606819804,47,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,16.401138733490026,45.55871870413896,51,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,25.353118310407343,66.71873239580879,61,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,14.676765423016077,73.38382711508036,75,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,1.839099632715107,6.341722871431404,15,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,37.37149233156926,76.2683516970801,84,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,12.952049699852289,29.436476590573367,64,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,23.92391677774876,55.637015762206424,67,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_XC_2.tif,normal,33.27290811702904,77.37885608611403,77,XC,ASC399,X,C,CSE pre,Control acute,CSE-CTL
9_CX_3.tif,normal,7.15460103157199,11.924335052619984,66,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,35.03106895416365,77.84681989814146,70,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,44.46638562236521,79.40426003993791,90,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,8.141353960168743,28.073634345409467,42,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,53.75324102151474,80.22871794255929,114,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,0.9266316442856495,2.7253871890754398,6,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,3.9170768047091578,21.76153780393976,16,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,34.67247494217426,82.55351176708155,77,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,9.477916301442304,23.694790753605762,49,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,13.829936817224507,51.221988211942595,65,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,13.263180821763811,32.34922151649709,55,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,17.20154004106776,81.91209543365599,60,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,52.76873075283082,83.75989008385844,123,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,1.3206998685066986,7.3372214917038825,9,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,45.8262571368496,91.65251427369917,83,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,3.26629183317328,11.263075286804415,16,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,8.536452898351733,18.55750630076463,45,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,1.416082596972872,8.850516231080453,8,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,13.927000368931619,33.96829358276005,51,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,27.444480720205057,68.61120180051266,77,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,41.96153005009216,80.69525009633108,87,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,31.141021652563467,72.42098058735688,79,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,7.038786773764353,26.069580643571673,27,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,22.62944533211595,64.65555809175984,69,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,44.4030744274072,54.15009076513074,136,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,10.122880638301876,38.93415630116106,46,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,2.88418230211058,9.303813877776065,17,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,9.16514138243988,36.66056552975952,31,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,13.541082498446428,56.42117707686012,43,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,57.69704274851169,73.03423132722996,125,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,37.518683764124994,70.78996936627358,126,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,1.8753623311240317,4.808621361856491,11,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,46.154413624827605,72.11627128879314,102,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,2.4572844705214285,9.10105359452381,15,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,30.278747932678268,52.20473781496254,78,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,47.209394088856854,71.52938498311644,91,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_CX_3.tif,normal,11.509105608387996,50.03958960168692,60,CX,ASC399,C,X,Control pre,Acute CSE,CTL-CSE
9_XX_3.tif,normal,36.94186597606595,60.56043602633762,113,XX,ASC399,X,X,CSE pre,Acute CSE,CSE-CSE
9_XX_3.tif,normal,3.0552613340273775,9.54769166883555,23,XX,ASC399,X,X,CSE pre,Acute CSE,CSE-CSE
9_XX_3.tif,normal,11.863526732452316,25.24154623926023,69,XX,ASC399,X,X,CSE pre,Acute CSE,CSE-CSE
9_XX_3.tif,normal,17.706930569490517,37.674320360618104,81,XX,ASC399,X,X,CSE pre,Acute CSE,CSE-CSE
9_XX_3.tif,normal,28.421896338272646,64.59521895061965,78,XX,ASC399,X,X,CSE pre,Acute CSE,CSE-CSE
9_XX_3.tif,normal,11.256161526794742,33.10635743174924,70,XX,ASC399,X,X,CSE pre,Acute CSE,CSE-CSE
9_XX_3.tif,normal,0.4234213961024349,0.7561096358972049,0,XX,ASC399,X,X,CSE pre,Acute CSE,CSE-CSE
9_XX_3.tif,normal,74.44787267292295,93.05984084115369,128,XX,ASC399,X,X,CSE pre,Acute CSE,CSE-CSE
9_XX_3.tif,normal,4.495231140518832,16.64900422414382,26,XX,ASC399,X,X,CSE pre,Acute CSE,CSE-CSE
9_XX_3.tif,normal,1.751453937967018,6.255192635596491,20,XX,ASC399,X,X,CSE pre,Acute CSE,CSE-CSE
9_SC_2.tif,normal,9.423766131061505,40.97289622200655,24,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_2.tif,normal,2.6587708578411786,22.156423815343146,8,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_2.tif,normal,4.200219343869032,38.18381221699119,12,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_2.tif,normal,18.79462382521073,98.91907276426704,40,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_2.tif,normal,1.2012459586997861,10.010382989164885,5,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_2.tif,normal,6.555281416727198,29.796733712396357,17,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_2.tif,normal,4.0200822646987655,20.10041132349383,13,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
