file_name,flag,olive_moment,tail_dna_percent,tail_length,condition_code,sample,pre_code,acute_code,pre_label,acute_label,condition_factor
9_SC_2.tif,normal,8.937647173299602,99.30719081444,24,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_2.tif,normal,1.7642857142857145,22.05357142857143,5,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_2.tif,normal,1.1632988752356803,16.618555360509724,4,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_2.tif,normal,0.32821663577135296,2.5247433520873317,1,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_2.tif,normal,1.6202168701222346,8.10108435061117,6,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_2.tif,normal,8.314761611454019,41.5738080572701,22,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9_SC_2.tif,normal,0.2796424947310905,9.32141649103635,1,SC,ASC399,S,C,SFN pre,Control acute,SFN-CTL
9C_CC_1.tif,normal,6.442010498733062,19.521243935554725,40,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,5.7274360379394285,19.091453459798103,33,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,12.796010186404555,31.209780942450134,56,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,61.42856635380747,84.14872103261295,153,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,19.227420407519237,48.06855101879811,60,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,47.74408251206059,83.76154826677296,114,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,63.99837969128521,74.41672057126189,169,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,35.92863211554801,74.85131690739168,94,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,6.084677246561057,16.901881240447384,40,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,2.683079195580927,11.179496648253862,16,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,3.9370419203474576,10.936227556520716,24,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,12.252423449060904,24.02435970404099,47,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,3.3326997552804776,12.81807598184799,20,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_1.tif,normal,8.319727917240218,27.73242639080072,38,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_SX_3.tif,normal,32.25080968928174,71.66846597618162,112,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_3.tif,normal,16.196426642178043,37.66610847018151,51,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_3.tif,normal,9.999517993309748,24.998794983274358,32,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_3.tif,normal,0.344271098583595,0.49894362113564517,1,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_3.tif,normal,7.067983158102084,23.559943860340287,30,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_3.tif,normal,3.540920577448819,7.226368525405752,33,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_CC_2.tif,normal,2.257714164831678,9.816148542746426,13,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,4.487532413702468,16.026901477508808,33,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,85.74338218493978,95.2704246499331,180,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,79.28836072017438,90.10040990928907,144,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,3.7518707416969166,11.369305277869445,30,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,10.596713364883357,37.84540487458341,66,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,38.037508810562535,71.7688845482312,93,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,45.270886535599956,70.73576021187495,106,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,12.53351326778306,34.81531463273073,82,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,21.84673925301301,45.514040110443766,84,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,53.916194084886705,92.95895531877018,107,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,63.32502582992679,83.32240240779836,142,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,45.142424607338846,76.51258408023536,110,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,56.18425840935121,89.1813625545257,108,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,4.608547236563278,15.891542195045792,43,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_2.tif,normal,11.340474899707257,47.251978748780225,54,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_SC_1.tif,normal,5.618154231591306,15.184200625922449,46,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_1.tif,normal,4.282233698165562,12.594804994604594,25,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_1.tif,normal,4.588505728398681,5.808235099238838,28,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_1.tif,normal,1.149966274451023,4.107022408753655,8,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_1.tif,normal,21.000164435820697,40.38493160734748,66,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_1.tif,normal,17.23420285573049,35.904589282771866,54,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_1.tif,normal,11.97292140898455,23.024848863431828,47,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_1.tif,normal,6.726291504312111,21.01966095097534,29,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_1.tif,normal,4.719359241433806,17.47910830160669,23,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_1.tif,normal,0.66456231817807,3.32281159089035,8,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SX_1.tif,normal,0.5900907692771629,0.8195705128849485,9,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_1.tif,normal,2.6725439921323453,5.45417141251499,26,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_1.tif,normal,43.135728986388514,78.42859815707,100,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_1.tif,normal,10.296332205091803,22.383330880634347,67,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_1.tif,normal,2.5988789654916697,9.62547764996915,17,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_1.tif,normal,2.3727503427354666,6.978677478633728,20,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_1.tif,normal,8.709895737151813,26.39362344591458,49,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_1.tif,normal,3.366056279613407,12.021629570047883,24,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_SX_1.tif,normal,2.696260855805121,11.722873286109223,16,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_CC_3.tif,normal,1.7614802873331592,5.871600957777198,11,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,1.6800752201042828,6.000268643229581,13,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,30.78304591342489,65.49584236898912,80,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,17.341181910873416,54.191193471479416,62,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,50.761440447517664,92.29352808639578,151,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,32.89510419422862,80.23196144933813,71,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,0.8701213953996196,5.1183611494095285,7,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,3.791452694558,18.05453664075238,22,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,29.531786732751915,50.91687367715847,87,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,27.244192805822305,80.12997884065382,87,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,35.590371462634124,61.3627094183347,116,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,9.622759506709455,28.30223384326309,52,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,2.468772450916265,7.261095443871371,17,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,7.477052503920032,24.11952420619365,51,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,24.393522302241276,49.78269857600261,69,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,0.9771550726579534,5.4286392925441875,6,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,7.410429106109502,20.58452529474862,48,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CC_3.tif,normal,7.116184278129815,21.564194782211565,60,CC,ASC399cse,C,C,Control pre,Control acute,CTL-CTL
9C_CX_3.tif,normal,3.7545734680344816,11.733042087607755,32,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_3.tif,normal,1.94767992922889,7.790719716915558,23,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_3.tif,normal,1.8556916214282708,8.434961915583049,16,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_3.tif,normal,7.56273231156284,25.209107705209465,40,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_SX_2.tif,normal,20.429514725919713,48.64170172838027,80,SX,ASC399cse,S,X,SFN pre,Acute CSE,SFN-CSE
9C_XX_3.tif,normal,0.48097304217938686,4.008108684828224,5,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XX_3.tif,normal,1.878388786198398,7.224572254609222,13,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_SC_3.tif,normal,49.09570160607653,79.18661549367181,128,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,5.342080779212686,13.02946531515289,53,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,19.033992587534062,33.98927247773939,70,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,36.881823672805396,73.76364734561082,118,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,15.918317337145185,30.612148725279205,63,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,40.54934836144094,65.40217477651765,108,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,5.6277415812591505,14.809846266471451,42,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,19.416363327738065,38.83272665547612,77,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,18.574524381035403,33.771862510973456,72,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,51.85515349772697,61.732325592532106,183,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,17.23974178703822,36.680301674549405,71,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,8.579600829064294,17.509389447069974,52,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,73.25362062106862,82.30743890007707,167,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_3.tif,normal,6.432178812346688,15.68824100572363,36,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_CX_1.tif,normal,3.5128051967445675,9.00719281216556,24,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_1.tif,normal,17.44233621399965,35.59660451836663,65,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_1.tif,normal,1.2379040680975504,5.894781276655,12,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_1.tif,normal,6.8722793026575815,19.635083721878804,35,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_2.tif,normal,39.231086512486,85.28497067931741,82,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_2.tif,normal,11.70213049509629,26.59575112521884,41,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_2.tif,normal,28.60937687998823,40.8705383999832,128,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_2.tif,normal,13.133423071670832,24.7800435314544,38,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_2.tif,normal,10.621670956633896,30.347631304668276,46,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_2.tif,normal,3.611409012387697,20.063383402153868,18,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_2.tif,normal,6.683201969538296,16.708004923845742,25,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_2.tif,normal,7.100161326154977,22.903746213403142,41,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_2.tif,normal,1.5986235553824177,11.418739681302984,33,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_2.tif,normal,12.519569624200845,39.123655075627624,46,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_CX_2.tif,normal,14.663287066482098,29.32657413296419,63,CX,ASC399cse,C,X,Control pre,Acute CSE,CTL-CSE
9C_XX_2.tif,normal,18.062239308234314,33.448591311545044,75,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XX_2.tif,normal,36.004987059324364,66.6759019617118,96,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XX_2.tif,normal,2.4906787632841225,10.829038101235316,17,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XX_2.tif,normal,2.4362937296470197,11.601398712604855,22,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XX_2.tif,normal,36.59442012374169,66.53530931589397,96,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XX_2.tif,normal,6.15637425356163,24.625497014246523,27,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XX_2.tif,normal,1.6441078758980765,6.089288429252136,16,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XX_2.tif,normal,1.4550034601150696,5.820013840460278,15,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XC_2.tif,normal,10.80928979249263,21.194685867632607,32,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,3.7042087519015445,14.816835007606176,25,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,23.247683682090162,45.58369349429443,72,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,6.860702564993087,12.251254580344797,26,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,51.42337888921198,80.34902951439372,117,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,14.274638253962998,31.0318222912239,60,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,22.83454241918349,49.64030960692063,71,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,9.505541485524422,30.663037050078778,45,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,1.106843605381716,1.456373164975942,7,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,1.7980834995893844,5.288480881145247,10,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,71.00046719615563,94.66728959487419,130,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,8.159328190621768,20.92135433492761,50,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,13.942761504843357,44.976650015623726,61,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,33.944409408796965,70.7175196016604,87,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,9.70880818931963,22.57862369609217,54,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,58.686729965786704,52.87092789710515,163,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_2.tif,normal,26.979708761040822,55.06063012457311,73,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_SC_2.tif,normal,4.979506974054415,9.053649043735298,23,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_2.tif,normal,2.978950809865156,9.609518741500501,16,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_2.tif,normal,3.990569087004303,14.779885507423346,22,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_2.tif,normal,9.017205983564608,25.047794398790582,42,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_2.tif,normal,1.8311311153225238,8.719671977726305,12,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_SC_2.tif,normal,5.540046430644226,16.29425420777713,21,SC,ASC399cse,S,C,SFN pre,Control acute,SFN-CTL
9C_XC_3.tif,normal,6.016524453155421,11.141711950287817,39,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_3.tif,normal,26.069394027394615,56.67259571172741,65,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_3.tif,normal,35.80076605890054,62.80836150684306,84,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_3.tif,normal,57.89412140373916,80.40850194963775,145,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_3.tif,normal,29.818683233662124,66.26374051924917,68,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_3.tif,normal,2.071854119609963,7.3994789986070115,14,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_3.tif,normal,5.515296258387353,26.26331551613025,22,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_3.tif,normal,58.244068161680836,83.20581165954405,150,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_3.tif,normal,0.4102876362792856,0.7459775205077919,0,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_3.tif,normal,17.189794091316024,24.556848701880035,104,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_3.tif,normal,17.097294226625788,42.74323556656448,74,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_3.tif,normal,25.695638874727713,62.6722899383603,72,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XX_1.tif,normal,8.982650631897474,24.277434140263438,36,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XX_1.tif,normal,1.9364127314204131,4.96516084979593,8,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XX_1.tif,normal,24.57531586921029,50.15370585553121,74,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XX_1.tif,normal,7.3856106228587235,16.785478688315276,46,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XX_1.tif,normal,11.211830200853939,27.345927319155944,40,XX,ASC399cse,X,X,CSE pre,Acute CSE,CSE-CSE
9C_XC_1.tif,normal,24.660325492008663,51.37567810835137,80,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,50.63327294509541,84.38878824182567,106,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,32.822610511141214,64.35805982576709,93,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,53.00205555521466,77.94419934590395,109,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,37.558021404670974,62.59670234111831,92,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,1.5387523571714554,5.699082804338724,10,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,0.9259626293894359,2.8059473617861688,8,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,0.8284994992014187,1.2365664167185355,4,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,35.19486219323146,53.325548777623425,94,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,2.2389221823690626,9.734444271169838,14,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,40.53060801969866,76.47284532018615,114,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,59.241463252972125,94.0340686555113,111,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,55.77345988662935,94.53128794343955,105,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
9C_XC_1.tif,normal,27.108906633026077,48.40876184468942,77,XC,ASC399cse,X,C,CSE pre,Control acute,CSE-CTL
